# x y z vx vy vz mass
-172.047040 11.454943 -157.759447 -177.339645 11.727597 -162.689157 0.905029
-1.343003 -57.379747 -13.964279 -1.582002 -58.875042 -14.249509 0.587354
-39.162445 36.043957 -63.517824 -41.449878 35.465277 -64.316149 1.492279
53.300388 -88.646450 -40.663197 54.836074 -91.052998 -41.824906 1.474613
66.709339 181.963886 -42.819123 68.723590 187.415061 -44.189299 1.292294
32.505309 67.599829 -72.851500 33.406117 69.479549 -74.878914 1.348020
-39.995941 34.573326 43.679383 -41.268021 35.280736 44.581313 1.522087
4.673558 74.750594 -154.726237 4.829167 77.064697 -159.283776 1.219502
91.163979 -104.345483 75.715151 93.761499 -107.347148 77.906895 1.686001
-41.857529 -171.340267 104.596383 -43.102114 -176.564621 107.755133 1.382341
-29.226668 -1.639339 20.261131 -29.846438 -1.766020 21.034420 1.305047
23.079542 -23.946375 158.911178 23.699253 -24.600743 163.620608 1.777661
-123.239276 8.255043 -45.402279 -126.876768 8.581145 -46.659382 1.638994
-126.618092 121.756370 59.623760 -130.455052 125.585897 61.473316 1.519172
-69.156762 31.421241 87.045317 -71.078154 32.339374 89.436352 1.315744
-81.700408 130.397283 175.595357 -84.245325 134.432510 180.904468 1.714780
-59.273029 -59.576243 -48.654170 -61.101105 -61.535890 -50.120792 1.094820
-155.624694 47.662550 275.839609 -158.299321 48.182061 281.708384 1.140133
8.672561 -22.898455 -44.144575 9.241098 -23.569303 -45.521088 1.332940
-57.128712 -7.996585 -32.888535 -58.764794 -8.317358 -33.905479 1.862526
120.245461 36.731149 -31.264002 123.855521 37.694822 -32.249305 1.490868
-94.679171 -41.462864 -14.575753 -97.546259 -42.506411 -15.010110 1.619073
81.588990 -70.834496 -52.236046 83.892179 -72.928722 -53.736865 0.641348
-71.758306 -76.069571 -14.950016 -73.913744 -78.144447 -15.379229 0.819306
-57.647165 -92.070286 34.513255 -59.283999 -94.587791 35.476435 0.619018
29.481130 2.499456 -16.754673 30.225063 2.383699 -17.068636 1.967870
-27.063440 -0.494956 3.728429 -27.983336 -1.430326 5.377020 1.645011
-98.693016 86.989497 -180.201080 -101.706363 89.668455 -185.850703 0.657327
6.294251 85.101029 -97.661753 6.479505 87.617249 -100.633919 1.450968
-180.517678 -97.061661 -109.913986 -186.084393 -100.044973 -113.322655 0.808635
50.793037 -95.032284 101.133755 52.458453 -97.930999 104.177393 1.049842
-264.309847 6.212299 -65.314778 -272.303867 6.528202 -67.392997 1.018478
-36.478921 -94.769341 73.820880 -37.774761 -97.662768 76.035777 1.296300
-31.434244 -31.184440 4.974037 -31.843440 -32.982227 5.155445 1.472479
-43.488818 -75.005135 97.099939 -44.995294 -77.322348 100.012228 0.967071
-281.024243 -682.309138 -58.639975 -283.912586 -688.344661 -59.296606 0.634694
-40.796666 27.285429 42.963146 -42.579463 26.440849 44.419579 1.411810
-15.606295 131.891921 -60.649777 -16.038546 135.680618 -62.627525 1.372070
112.243547 -34.571194 29.093787 115.472200 -35.558958 30.027399 0.632278
-14.690013 -2.270482 -35.565918 -14.771218 -3.077767 -35.751851 0.860646
-52.551688 0.120425 129.705985 -54.251492 0.154919 133.420243 1.671359
17.960769 52.375482 23.345412 17.973975 54.111041 24.013155 1.349093
25.599045 39.200588 -14.123582 25.816933 40.458232 -14.872855 1.868242
-75.148773 -3.950799 25.024503 -77.494211 -3.797668 25.765448 1.200905
-209.784852 -38.170071 46.859503 -216.175576 -39.259292 48.232132 1.162015
40.318013 2.073687 -27.622273 42.072348 2.206648 -28.326720 0.883204
1.706390 -26.422901 -7.042799 0.568182 -26.139504 -7.676255 1.538996
66.918045 46.129517 -34.769608 69.034611 47.505388 -35.583617 0.916480
15.464779 -14.115267 -20.151669 16.173658 -14.631684 -20.438297 0.558971
-75.958601 -136.081342 -141.129710 -78.229176 -140.244066 -145.536122 0.737531
159.252362 0.665783 100.466632 164.072067 0.660827 103.432899 1.305946
2.888974 -83.386305 10.095871 3.258553 -85.854874 10.194312 1.067309
136.263426 3.221588 130.422275 140.298143 3.357502 134.232482 0.670608
670.525449 142.521525 -471.839400 691.361615 147.039859 -486.536981 1.628413
11.800247 -13.740307 2.228720 11.559140 -14.000540 3.414597 1.250718
21.126119 39.899969 30.001730 21.697619 41.354705 30.279901 0.708667
17.685594 95.084182 33.405019 18.382548 97.921530 34.344406 1.257260
8.270347 -153.373370 -322.124856 7.645992 -155.666794 -324.724923 1.496790
32.617944 -578.749637 -406.204177 32.446553 -585.347980 -410.845207 1.152683
36.465401 94.776848 80.410172 37.546521 97.518383 82.664880 1.558730
-53.900862 -50.392675 55.657787 -55.732030 -52.102924 57.414397 1.388296
104.834376 -21.507123 132.787202 107.886484 -22.185914 136.792516 1.600793
45.574923 -51.465790 77.832381 46.942957 -53.106481 79.889813 0.647900
40.643849 17.216925 -47.521817 41.382539 17.837722 -47.836952 0.734511
47.851390 -12.673891 10.691199 49.141734 -13.046314 10.722191 1.939636
90.090314 -141.758519 -12.179625 92.799178 -146.061958 -12.720014 1.354835
-85.145043 -62.980277 85.537385 -86.457695 -64.162029 87.469996 1.582849
77.483349 58.205052 -68.275295 79.855922 59.854193 -70.263315 1.906649
-11.406716 4.325614 99.282878 -11.520588 4.351933 102.189972 1.317066
-36.155710 -10.277638 -1.491304 -37.259609 -10.729509 -1.469775 1.171798
33.754138 70.012579 49.881684 34.767615 72.047830 51.563591 1.961162
-70.030773 78.200464 -109.002286 -72.214057 80.646378 -112.377541 1.870791
-25.815548 39.237532 -49.128813 -26.154607 40.602638 -50.629858 1.716390
17.594393 18.330017 -148.073782 18.090257 18.904651 -152.570429 1.664138
-40.546108 -32.665754 -35.500179 -41.869662 -33.550593 -36.886208 1.023807
-117.074993 -77.745212 -1.699684 -120.492316 -79.964695 -1.827521 0.810834
-53.187505 -43.092514 -40.856441 -54.368438 -44.486089 -42.089034 0.939772
-77.439361 -96.283788 54.726092 -79.833515 -99.123501 56.506769 1.159477
118.125945 41.365994 -110.146468 121.820007 42.606196 -113.601247 1.875722
44.342058 -384.895502 202.321422 45.894493 -396.748589 208.576480 1.600041
-1.176210 -28.204208 -5.176469 -1.174763 -28.120777 -5.685279 1.588711
73.791777 -90.398211 -73.590255 76.161726 -93.087599 -75.798445 1.492622
32.135405 44.490365 81.608244 33.051866 45.785330 83.802621 1.810855
-61.819576 -87.449292 84.335987 -63.747593 -90.024728 86.856166 1.002674
-43.643078 89.434386 83.562968 -45.068153 92.239979 86.104532 0.934651
96.979617 -20.039911 0.852101 99.568227 -20.539751 0.763362 1.351003
52.570608 -100.871332 5.700443 54.210627 -103.802737 5.765724 1.838587
-68.873465 -55.561116 -52.761206 -71.078344 -57.209331 -54.325924 1.050771
-26.711577 55.765554 -93.336980 -27.702738 57.200779 -95.800225 1.186596
15.721843 -14.593974 78.856199 16.190957 -14.883168 81.082133 1.395807
-37.032434 54.700370 206.958246 -38.150027 56.439073 213.216131 1.870230
-68.266817 -55.265057 -58.220488 -70.579377 -56.949244 -59.976171 0.714490
-115.819607 -70.418217 22.761648 -116.619928 -71.395191 23.493267 0.976808
-332.715287 -71.206964 -7.066277 -339.842027 -72.167952 -7.415915 0.689111
51.308656 -23.905157 -3.257276 51.573928 -25.436313 -3.144694 0.635373
-1.932911 -11.053444 -3.196723 -0.879959 -11.928459 -4.460945 1.535811
-11.001054 183.411291 45.635805 -11.383119 188.993513 46.970043 1.641109
6.204407 6.306995 -36.944756 6.024112 5.921685 -37.782135 1.720002
148.511042 172.221786 98.308488 153.222030 177.434885 101.337209 0.692117
114.118640 -16.119278 -43.211270 117.501054 -16.556010 -44.522549 1.281522
31.493136 -28.481151 75.408889 32.432998 -29.370150 77.551945 1.143835
56.735952 69.497494 100.068430 57.712647 70.479781 102.260410 1.406585
79.815013 -37.625412 -38.965753 82.040386 -38.722756 -40.036339 1.584290
61.620973 116.794236 1.162343 63.388313 120.153360 1.217443 1.788412
145.620293 -32.331585 48.554309 149.830999 -33.244046 49.967440 1.289384
-76.928968 -86.075495 -246.115758 -79.295865 -88.648500 -253.753412 1.249162
-32.390823 -41.984119 -24.980109 -33.257231 -43.568918 -25.745484 1.189327
23.749719 33.412823 -44.357633 24.486320 34.435190 -45.536206 1.581405
117.946957 108.371568 78.182107 121.556464 111.648466 80.626715 0.934552
54.664183 22.903125 94.375271 56.298191 23.734308 97.313197 0.552409
-27.026841 -27.117802 0.940566 -27.758429 -28.529579 0.671002 1.142970
-122.131028 109.938648 96.604835 -125.918881 113.434110 99.627548 0.910850
-35.301629 7.210616 20.391261 -36.146499 7.411047 21.104058 1.007184
-44.521682 -70.994644 -25.395828 -45.858786 -72.891381 -26.087712 1.947781
-39.063588 166.762097 53.765715 -40.247537 171.714167 55.370848 1.274223
-126.493890 -19.750961 23.847859 -130.182660 -20.302596 24.682830 0.890186
-62.154235 -79.434696 -185.072923 -64.076163 -81.843452 -190.748438 1.410134
-179.381037 65.856977 -22.089830 -184.828695 67.867898 -22.831252 0.690122
69.559371 -37.709199 -101.553134 71.749560 -38.842080 -104.765279 0.774046
477.123760 -664.014684 -934.893638 491.810198 -684.385334 -963.916491 0.726642
7.197658 69.201020 -108.444876 7.401825 71.443213 -111.644040 0.819783
107.486084 -81.900886 -25.251438 110.743699 -84.319840 -25.985277 0.635895
-44.030890 -87.303467 78.192595 -45.711333 -90.048681 80.643919 1.860517
68.422988 55.165763 73.975191 70.568312 57.032970 76.319434 0.884791
-73.190083 175.831730 -30.769156 -74.783592 181.924830 -31.552397 1.098265
71.817423 -82.465805 -111.787228 74.020835 -84.956891 -115.227830 1.090930
-16.401436 128.829020 -64.886282 -16.950721 132.750047 -66.790123 1.442093
-97.653343 -43.083765 -51.562237 -100.599706 -44.537349 -52.945651 1.939846
-16.041100 -22.954407 -2.209529 -16.984763 -23.601695 -2.867515 1.737821
-66.637590 -69.535106 63.834015 -68.946678 -71.790850 66.118166 1.112557
82.268980 -30.760295 -52.815351 84.867735 -31.497823 -54.382994 1.000639
-7.056417 35.333461 -14.914566 -6.912659 35.761356 -16.217361 0.890001
-21.117870 -38.060186 -94.258938 -21.534875 -37.567047 -95.161910 0.580997
144.378623 24.269449 -2.615526 148.758405 24.963371 -2.708974 1.404468
-71.520098 -107.710726 -28.766872 -74.266495 -111.249413 -29.563823 1.988630
-10.211965 -7.662574 -29.791875 -11.090490 -7.892663 -29.558669 1.249416
437.062904 -260.349589 115.654643 450.671901 -268.304432 119.222269 1.171327
-109.569945 17.017990 -61.319274 -112.840307 17.648502 -63.140869 0.852188
-22.856345 37.468734 66.865761 -23.355426 38.670639 68.675420 1.522650
140.299665 -7.906832 -26.401573 144.494947 -8.168548 -27.236321 1.796117
39.898914 38.097643 68.562211 40.798829 39.267478 70.439843 1.439002
152.555360 -83.140866 10.396861 157.082788 -85.645291 10.680421 1.738823
-17.000123 38.679115 38.398439 -17.491732 40.185817 39.592233 1.414468
-54.704483 -2.154039 -43.535240 -55.463027 -3.174733 -43.589037 1.871192
-50.802419 -46.350532 36.501334 -52.590496 -48.000339 37.886729 1.972414
-224.882736 46.339837 -37.265785 -231.706676 47.794246 -38.419934 0.722031
76.628615 94.453297 61.255350 78.936697 97.227864 63.187245 1.101033
142.431223 36.725200 93.302854 146.780421 37.750826 96.127209 1.882977
1.919286 8.368322 0.333066 1.793757 8.673793 1.463968 1.543270
-206.511469 60.473958 -186.838930 -212.886960 62.221540 -192.727095 1.725365
-177.104108 -50.139766 -186.564612 -182.520724 -51.650653 -192.322769 1.458679
121.206228 29.596127 -32.237043 124.832489 30.647491 -33.156253 1.969020
108.451149 -167.776403 25.078786 111.755277 -172.859321 25.822569 1.199183
3.710497 -2.927768 30.918081 4.303574 -3.564481 31.935039 0.793101
0.910843 -102.098600 69.106668 0.831162 -104.962522 71.081288 1.539134
-143.702455 10.605204 -24.566840 -147.875484 10.955580 -25.367863 1.459227
61.145315 13.770686 69.412698 62.743911 14.218199 71.454616 0.721620
-17.671099 19.018857 26.136111 -18.392152 20.009212 26.648752 1.471281
70.023672 -86.382842 -54.360932 72.225012 -89.043211 -56.234322 1.157946
-57.279193 -198.904031 -115.979987 -59.059261 -205.011579 -119.594353 0.666733
-101.566032 -88.643508 59.040193 -104.567625 -91.173112 60.821402 1.072757
-23.380614 39.148248 -34.712696 -23.685252 40.856646 -35.916436 0.665372
185.445378 -131.481875 -83.582516 191.197549 -135.537609 -86.227858 0.799049
24.294105 -10.154335 64.397845 24.802951 -10.530592 66.227557 1.236836
169.339547 -0.700550 -135.751373 174.533256 -0.713657 -140.001547 0.564799
95.967685 90.782056 -9.983580 98.702734 93.426250 -10.328688 1.686367
-80.430376 -52.982303 -95.973957 -83.240127 -54.561458 -98.809619 1.482965
-120.859125 -97.411979 -75.988603 -124.479884 -100.308570 -78.388845 0.869391
-178.561708 31.255481 -44.769614 -184.056791 32.232790 -46.136616 1.915107
-44.300545 6.251924 -39.163971 -45.737671 7.184991 -40.039351 0.800081
-30.288508 330.197756 50.995657 -31.088196 340.384889 52.557200 1.246164
19.855961 -30.879701 4.183485 20.248998 -31.745775 4.240185 1.455368
-81.792418 -116.889001 155.918535 -84.336178 -120.333885 160.608829 0.801584
-40.665062 27.226874 43.060684 -41.039573 29.399872 44.091035 1.555617
-25.285492 124.091826 -64.058318 -26.050874 127.738757 -65.836303 1.629535
-214.374401 -63.277271 -187.077277 -220.956494 -65.208366 -192.946722 0.817978
59.038825 202.032207 47.728873 60.792805 208.192298 49.120978 0.710664
-121.023763 -86.903292 -86.340248 -123.606457 -88.486210 -88.240325 1.378524
-66.706014 -73.006849 11.706083 -68.773816 -75.003137 12.190926 1.582739
-7.658223 -150.887679 -74.709323 -7.892186 -155.416892 -77.055432 1.478983
240.559507 322.347225 -71.190495 248.148690 332.260701 -73.353100 1.970240
44.374425 -101.496117 -65.738944 45.818912 -104.465613 -67.799610 0.574403
-110.454334 -31.113196 73.698679 -113.839566 -32.169789 75.949902 1.807634
39.728743 -74.079073 167.924334 41.011380 -76.362553 172.972271 1.944714
3.669299 23.211309 67.289215 3.598734 23.855076 69.293583 0.626550
143.845983 55.578059 -15.533245 148.156282 57.256995 -15.979673 0.541787
115.692228 -91.112501 44.226997 119.310532 -93.911470 45.559077 0.647408
32.174934 -34.881061 50.077867 33.231490 -35.731898 51.603561 1.913450
-12.128454 47.180689 58.158253 -12.167203 48.348864 60.072276 0.969921
83.307717 97.050754 67.396262 85.896490 99.925396 69.368536 0.983721
-64.063906 78.298375 66.094289 -65.652923 80.550951 67.966752 0.629238
-1.495744 4.364489 9.887188 -0.949008 3.761036 9.892315 1.564805
33.821784 -37.839495 -12.699551 34.921348 -38.707663 -12.659001 1.398232
49.031285 -38.686146 50.154417 50.532848 -39.785056 51.597572 0.684981
-1.764182 -30.728021 -0.632366 -1.179156 -31.440341 -1.232866 1.811529
69.547022 -42.477599 113.137886 71.758387 -43.722332 116.376705 1.763502
-167.877004 -53.541113 -136.773956 -173.073036 -55.176204 -141.009926 1.397461
-485.263682 -2.308644 160.910273 -500.279779 -2.349996 165.814333 1.945967
118.396627 67.400235 79.019972 121.989305 69.498396 81.408175 0.800082
-54.507210 -63.430342 99.093414 -56.057420 -65.311143 101.829334 1.239058
-97.214122 36.991418 24.672309 -100.083718 38.163356 25.212420 1.468840
23.688550 -188.935260 -37.269086 24.428011 -194.672785 -38.448438 0.603459
-0.992974 44.849870 -35.243527 -1.019216 46.236950 -36.623778 1.206499
-382.994301 243.025081 413.015113 -394.932145 250.609206 425.916033 0.909465
-2.584066 106.223547 -98.842261 -2.598802 109.540550 -101.856539 1.980983
147.673712 19.571788 44.857313 152.101913 20.170901 46.144254 0.522851
-20.974690 22.724156 10.226998 -21.487628 23.471236 10.431575 0.951063
12.728349 -126.667236 -81.484602 12.863341 -130.386802 -83.992374 0.762298
-39.602118 29.402774 8.994985 -39.850383 29.479697 9.472842 1.530689
56.013521 -21.988722 20.324981 57.475967 -22.680170 20.929735 0.783150
112.347236 74.959634 -198.726609 115.852250 77.244513 -204.905679 1.483683
2.488011 -26.884016 -12.799601 2.452196 -28.061606 -13.126096 1.319147
5.596128 -31.281617 52.773987 5.136392 -32.042185 52.693630 1.967213
85.741894 -246.761476 226.593489 88.424261 -254.481429 233.628531 0.710920
-73.429281 -13.077922 -87.340864 -75.759509 -13.275742 -90.000628 1.135681
2.667288 127.397513 -62.263162 2.819552 131.336363 -64.107884 0.569090
-1228.434114 353.240884 918.889987 -1266.429605 364.223255 947.181844 1.514888
-82.828976 -52.407536 -96.738426 -85.059551 -54.050407 -99.655345 1.073109
-19.589177 19.528478 51.974788 -20.258227 19.636868 53.566401 1.032487
11.681790 23.755720 46.750695 12.218820 24.452771 48.055014 1.520529
-37.107401 24.523854 18.326152 -38.258429 25.361530 18.188730 1.073013
125.538361 -22.564861 -133.491803 129.481757 -23.270599 -137.597909 1.109837
81.198882 53.401100 -52.903517 83.572040 54.907578 -54.425377 0.909344
-6.980115 18.119361 5.205806 -6.882551 19.126639 5.264916 1.007007
-104.222527 -16.124856 59.189970 -107.371731 -16.664383 60.991797 1.181517
85.271050 -35.950659 -16.879694 86.201220 -37.073352 -15.826179 1.381008
-38.957296 39.636877 37.380785 -40.578480 41.045145 38.865874 1.457846
-5.221393 25.331515 -10.178894 -6.078370 26.520020 -10.424972 1.484611
64.436545 59.304878 89.742116 66.403318 61.222392 92.493859 1.555594
68.661487 -0.653822 15.421308 70.610816 -0.468689 15.689555 0.597937
-20.905458 -23.849087 -46.399933 -21.483851 -24.432734 -47.365209 0.530216
53.315841 -76.095125 -70.275919 55.023837 -78.568529 -72.357018 1.636114
33.840296 9.856998 1.286792 34.354189 10.421900 1.861242 0.757957
34.478913 -92.746420 39.532469 35.490669 -95.391072 40.711149 1.853161
62.209019 164.858250 -77.639819 64.125409 170.013816 -80.123762 0.988627
-162.771663 -139.691195 56.778833 -167.742145 -143.853106 58.518597 1.731739
-98.104961 -118.851662 -1.153941 -101.127526 -122.454518 -1.236488 0.542559
26.960775 -31.853871 42.833329 27.509370 -33.251446 44.140020 0.544842
115.134368 16.464796 80.273164 118.594511 17.058706 82.596581 0.755829
3.402111 -38.535746 -78.750483 3.462454 -39.683708 -80.987741 1.275272
-84.130277 -29.975267 -101.396260 -86.767202 -30.872990 -104.576224 1.751640
-0.208414 108.852377 -20.477470 -0.283795 112.007277 -21.095620 1.447546
-132.962077 109.116437 8.178650 -137.193027 112.452055 8.346493 1.450568
-122.597156 -165.171165 -92.719275 -126.347629 -170.200714 -95.570220 1.088109
71.276307 83.795980 43.980746 73.602349 86.506380 45.133030 0.580024
14.163979 -67.509966 62.042071 14.619784 -69.347267 63.699336 1.522140
-42.496782 23.493483 -21.562766 -44.298661 24.238024 -22.161514 0.993879
-66.307773 110.483543 -27.237846 -68.190811 113.758279 -28.061616 1.712677
172.343258 226.870571 112.572893 177.626164 233.862804 115.990036 0.837208
46.407644 26.720104 39.430349 48.027071 27.674824 40.218732 1.911867
-34.416980 56.037485 46.289908 -35.259037 56.315833 47.472581 1.087904
889.500472 -590.940637 146.053360 897.792849 -597.384282 147.747599 0.574340
28.958355 0.421585 4.132072 29.834474 0.338922 4.676327 1.073909
-93.804992 -26.101802 75.818690 -96.699154 -26.858003 78.104795 1.929638
83.606792 -50.316575 82.282036 86.116277 -51.888658 84.818073 1.603707
181.693920 -65.343915 -220.717173 185.575186 -66.415504 -225.149722 1.086287
-125.179772 9.586760 -61.346306 -127.625466 9.421265 -62.114396 1.062502
36.722763 17.523785 -84.559701 37.799617 18.208392 -86.941420 1.350034
7.758880 3.065061 -34.131208 7.453751 3.234732 -33.830501 0.898239
-42.171023 -139.640790 -45.881562 -43.496715 -143.720797 -47.293228 0.791191
81.004653 8.363002 13.313836 83.142104 8.581187 13.702007 0.849100
-54.397762 -8.684103 -21.952302 -53.973273 -8.249061 -21.497232 1.191131
-72.870310 39.995891 -4.402206 -74.996538 41.174504 -4.428760 0.784810
35.384544 -9.021126 11.697452 35.569902 -8.474013 11.883572 0.594643
-93.682839 -60.190419 -71.673507 -96.423901 -62.052455 -73.824259 0.564234
39.678123 -114.612032 9.057955 41.017895 -117.965907 9.462101 1.457349
84.846003 55.937122 50.396509 87.585286 57.560106 51.987896 0.637139
-111.103798 -129.031672 8.264041 -114.549043 -132.995213 8.479511 0.840382
24.728745 -168.524762 104.452624 25.561774 -173.672512 107.580026 1.318083
46.497068 60.403437 -85.248469 47.926003 62.215093 -87.841513 0.687865
-19.813973 25.634015 1.756332 -18.505890 25.255867 2.754953 1.023318
-32.630651 62.590870 61.768590 -33.433787 63.793803 63.180408 0.533849
-9.900849 -8.257743 -3.095406 -8.976630 -9.233006 -2.926522 1.158148
-125.560893 32.512193 -24.907900 -128.571044 33.983679 -25.878583 1.281728
49.996499 -58.436271 -9.959373 51.353834 -59.636608 -10.602471 1.496329
42.472165 -115.522650 152.876789 43.787112 -119.022194 157.471458 1.298793
86.237898 -85.741147 -127.863389 89.004659 -88.306427 -131.819748 1.496277
58.590470 -127.980356 115.644440 60.276797 -131.746493 119.006738 0.567551
-16.869407 -162.357930 162.303287 -17.343448 -167.359487 167.230861 0.943010
-29.703721 -37.524079 -33.175378 -30.729607 -39.310846 -33.965656 1.900683
65.649676 -51.831194 -41.575331 67.536768 -53.051543 -42.026381 1.435774
126.352281 32.510704 16.575903 130.166234 33.422522 17.140326 1.885033
-17.791926 -129.983628 32.962912 -18.234572 -133.905241 33.970781 1.869333
-182.584385 -87.788695 36.388429 -188.101973 -90.419651 37.409716 1.182701
21.051048 -43.448811 -157.454534 21.758924 -44.728973 -162.308511 1.445156
-62.010706 126.236429 58.817587 -63.889769 130.045556 60.517919 1.388112
-20.164504 -38.549264 -0.047848 -20.781406 -39.046423 -0.074332 0.584136
30.407554 6.811796 -28.414817 31.255900 7.425918 -28.411562 0.738116
-136.985004 165.371884 -45.632564 -141.183046 170.461652 -47.066664 0.863318
-58.724453 -32.187089 42.049054 -60.153406 -33.069010 43.186620 1.385580
-9.095910 25.319776 37.383484 -9.559564 26.002388 38.366117 1.206260
6.126197 -18.989519 -151.372160 6.389407 -19.538324 -155.940594 1.344807
131.695398 23.281978 93.061285 135.712376 23.990348 95.821581 1.950866
32.581894 -17.266153 24.790589 33.959459 -17.187594 24.493601 1.797540
42.237405 -23.754531 78.567572 43.590139 -24.409107 80.581388 1.561868
-32.617335 -5.439863 142.950442 -33.648032 -5.584848 147.059019 0.556965
121.443953 -134.108278 -80.855170 125.098387 -138.187467 -83.258918 1.242868
23.793553 36.650444 -28.266442 24.305879 37.783738 -28.945295 0.960419
67.411613 -105.064697 183.134089 69.404599 -108.221951 188.652554 1.984046
70.354677 -18.090070 73.418454 72.676137 -18.680516 75.350402 0.995260
-36.890413 -70.375258 132.790512 -38.026399 -72.461578 136.611998 1.672962
-175.858797 85.753884 -33.527817 -181.170320 88.358657 -34.629032 1.603995
82.185105 64.930198 -49.797526 84.636482 66.899092 -51.284448 1.063031
-26.483044 -33.279382 -20.003235 -27.173035 -33.618999 -21.234660 1.987925
-56.158586 -85.650003 141.773706 -57.770887 -88.251228 145.956939 1.060596
-44.836554 68.036368 -34.500355 -46.439607 70.134743 -35.418009 1.978308
166.095297 -148.804951 40.755298 171.212587 -153.328184 41.987241 1.176913
-59.863174 -75.214018 74.397907 -61.859117 -77.591907 76.608210 1.466303
21.122093 96.161900 -25.641214 21.626868 99.051420 -26.330056 1.173098
-82.116344 -78.371360 66.789896 -84.745306 -80.828329 68.416352 1.098549
4.807109 66.165904 125.729114 4.913332 68.101850 129.370757 1.441242
-70.260967 -72.062194 64.842436 -72.535868 -74.807868 66.426773 0.668004
155.435093 104.962000 -200.009467 160.249245 108.210333 -206.282597 1.820751
-54.851004 81.598670 -41.374125 -56.428006 83.987579 -42.537323 1.751347
-10.395549 73.501950 73.701137 -10.774964 75.644400 75.729739 1.844215
44.938819 -45.668857 2.352105 46.123429 -46.993833 2.296993 1.419580
-2.685381 58.331716 32.322564 -1.851274 59.081213 32.349384 1.901598
-105.666102 14.329058 4.997231 -108.953362 14.557794 5.013525 1.455621
56.471132 -98.796250 167.679180 58.200073 -101.816955 172.815963 0.994155
40.532923 0.030516 -2.958863 41.423341 -0.171655 -2.765818 1.272204
-29.301538 39.578720 -56.085906 -29.196538 40.527120 -56.977714 1.477153
-52.154232 -76.519212 -105.065905 -53.879018 -78.842603 -108.296594 1.812924
-59.254301 -59.672224 33.764094 -60.173201 -60.215286 34.950276 0.830441
107.544666 309.052109 28.202164 108.523113 312.891027 28.409379 1.613378
29.826367 39.630903 26.757489 29.390596 40.673285 25.992344 0.550685
17.561544 49.201965 101.151021 18.044462 50.596242 104.168354 0.540565
-117.908161 104.484230 1.180323 -121.445782 107.672505 1.200279 1.168759
-60.973329 -123.926188 102.368464 -62.636076 -128.017643 105.328992 1.092590
-18.702547 9.087334 -30.925484 -19.306996 9.291248 -30.571619 1.248910
-161.510353 118.334486 24.539726 -166.481007 121.967132 25.227382 1.046821
-156.161509 -79.668928 9.770029 -160.853513 -81.969370 10.059608 0.761431
-88.119921 65.616309 69.635184 -90.818515 67.710680 71.743162 1.398582
-66.920528 -16.555043 -39.222106 -69.027855 -17.201826 -40.435529 0.507666
67.587340 -45.893191 68.953570 69.514799 -47.203740 70.880625 1.544726
-81.357813 -139.612916 -79.825451 -83.774210 -143.779906 -82.295479 0.893184
53.154820 -59.013500 82.288536 54.674448 -60.620926 84.656517 1.291896
-69.336103 57.019994 59.062967 -71.451073 58.829429 61.010458 0.846523
-58.786343 -31.485871 -11.591525 -60.272333 -32.391082 -12.703936 0.561054
66.288142 50.504175 -66.551094 68.321858 52.020852 -68.423276 1.790937
-63.766788 -188.047728 14.976748 -65.636895 -193.746138 15.385163 1.219807
25.515111 70.843376 27.222660 25.419285 71.733143 27.222425 0.863751
178.187172 -330.946567 114.026146 183.809471 -341.265352 117.603018 1.561653
-285.334582 -77.378099 224.988448 -288.441806 -78.946707 226.387672 0.774520
-20.070932 -112.345553 10.525400 -20.742290 -115.580766 10.728431 1.547888
-13.776297 9.746276 12.637211 -15.000604 10.782400 12.362942 0.803523
95.755172 79.072232 95.351164 98.537992 81.412513 98.020221 1.706045
-59.609404 28.329195 -11.324195 -61.208034 29.316307 -11.502802 1.827249
51.483497 162.866447 34.685589 53.060474 167.847545 35.602538 1.298586
56.859911 -47.092365 61.927620 58.473555 -48.712190 63.979879 1.595481
89.546795 -68.809007 -43.507887 92.433753 -70.841182 -44.811764 1.832242
133.747499 107.795563 -77.650169 137.923643 111.145423 -80.041472 0.979901
-56.264347 -0.972412 79.119212 -57.755471 -1.211781 81.584504 0.625823
54.455515 -56.185637 10.071902 55.870673 -57.675562 10.171284 0.527099
91.738383 133.352740 52.778895 94.514918 137.395420 54.451970 1.370621
-194.340058 -169.285465 -97.312890 -200.423998 -174.520570 -100.344377 1.636052
67.162529 78.927524 79.301349 69.285794 81.403812 81.738591 0.615712
83.972652 48.969060 38.909505 86.443637 50.557126 40.086158 1.733469
-63.011002 -50.207722 -59.829699 -65.183523 -51.871472 -61.713666 0.883824
50.158277 -20.913303 167.034477 51.665169 -21.469077 171.970677 1.902541
118.456181 -95.533213 21.019551 122.130022 -98.629555 21.562146 1.278199
88.793524 -124.765011 -16.561126 91.486990 -128.581638 -17.036418 1.255573
155.327822 -161.416480 -82.359228 158.345439 -164.234598 -84.445635 1.430942
139.671583 -6.825987 43.338056 143.824870 -6.985512 44.490140 0.954262
8.565059 164.853784 -22.134943 8.850397 169.889052 -22.900485 1.407205
-164.436313 -55.925568 224.291586 -169.560814 -57.571299 231.098215 1.089179
-81.173951 7.901638 25.519493 -83.757276 8.184220 26.297264 1.078035
1.005349 21.427713 16.742655 -0.205750 20.175266 17.291753 0.885906
